maf	n	A_TP	A_FP	A_TN	A_FN	Ab_TP	Ab_FP	Ab_TN	Ab_FN	S_TP	S_FP	S_TN	S_FN	Sb_TP	Sb_FP	Sb_TN	Sb_FN
10	10000	40	8403	587147	8	33	3580	591970	17	45	8399	587151	7	38	3607	591943	14
0	500	4	9453	586097	5	37	3495	592055	13	4	9438	586112	1	3	3496	592054	2
0	5000	4	9453	586097	5	37	3495	592055	13	4	9445	586105	1	3	3526	592024	2
0	10000	4	9453	586097	5	37	3495	592055	13	4	9441	586109	1	3	3536	592014	2
1	0	4	9453	586097	5	37	3495	592055	13	5	9438	586112	0	4	3495	592055	1
1	10	4	9453	586097	5	37	3495	592055	13	5	9439	586111	0	4	3496	592054	1
1	50	4	9453	586097	5	37	3495	592055	13	4	9441	586109	1	4	3495	592055	1
1	100	4	9453	586097	5	37	3495	592055	13	4	9436	586114	1	4	3498	592052	1
1	500	4	9453	586097	5	37	3495	592055	13	4	9438	586112	1	4	3497	592053	1
1	5000	4	9453	586097	5	37	3495	592055	13	4	9431	586119	1	4	3528	592022	1
1	10000	4	9453	586097	5	37	3495	592055	13	4	9442	586108	1	4	3533	592017	1
2	0	4	9453	586097	5	37	3495	592055	13	5	9438	586112	0	4	3495	592055	1
2	10	4	9453	586097	5	37	3495	592055	13	5	9440	586110	0	4	3495	592055	1
2	50	4	9453	586097	5	37	3495	592055	13	4	9441	586109	1	4	3496	592054	1
2	100	4	9453	586097	5	37	3495	592055	13	4	9439	586111	1	4	3495	592055	1
2	500	4	9453	586097	5	37	3495	592055	13	4	9441	586109	1	3	3497	592053	2
2	5000	4	9453	586097	5	37	3495	592055	13	4	9440	586110	1	2	3520	592030	3
2	10000	4	9453	586097	5	37	3495	592055	13	4	9450	586100	1	2	3529	592021	3
3	0	4	9453	586097	5	37	3495	592055	13	5	9438	586112	0	4	3495	592055	1
3	10	4	9453	586097	5	37	3495	592055	13	4	9438	586112	1	4	3495	592055	1
3	50	4	9453	586097	5	37	3495	592055	13	4	9441	586109	1	4	3496	592054	1
3	100	4	9453	586097	5	37	3495	592055	13	4	9436	586114	1	4	3497	592053	1
3	500	4	9453	586097	5	37	3495	592055	13	4	9443	586107	1	4	3500	592050	1
3	5000	4	9453	586097	5	37	3495	592055	13	4	9437	586113	1	3	3524	592026	2
3	10000	4	9453	586097	5	37	3495	592055	13	4	9442	586108	1	3	3535	592015	2
4	0	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3495	592055	0
4	10	5	9453	586097	5	37	3495	592055	13	5	9440	586110	0	5	3496	592054	0
4	50	5	9453	586097	5	37	3495	592055	13	5	9439	586111	0	5	3496	592054	0
4	100	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3495	592055	0
4	500	5	9453	586097	5	37	3495	592055	13	5	9440	586110	0	5	3498	592052	0
4	5000	5	9453	586097	5	37	3495	592055	13	5	9433	586117	0	5	3519	592031	0
4	10000	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3531	592019	0
5	0	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3495	592055	0
5	10	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3495	592055	0
5	50	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3495	592055	0
5	100	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3497	592053	0
5	500	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3497	592053	0
5	5000	5	9453	586097	5	37	3495	592055	13	5	9436	586114	0	5	3514	592036	0
5	10000	5	9453	586097	5	37	3495	592055	13	5	9454	586096	0	5	3533	592017	0
6	0	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3495	592055	0
6	10	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3496	592054	0
6	50	5	9453	586097	5	37	3495	592055	13	5	9436	586114	0	5	3497	592053	0
6	100	5	9453	586097	5	37	3495	592055	13	5	9439	586111	0	5	3497	592053	0
6	500	5	9453	586097	5	37	3495	592055	13	5	9441	586109	0	5	3496	592054	0
6	5000	5	9453	586097	5	37	3495	592055	13	5	9449	586101	0	5	3513	592037	0
6	10000	5	9453	586097	5	37	3495	592055	13	5	9443	586107	0	5	3528	592022	0
7	0	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3495	592055	0
7	10	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3495	592055	0
7	50	5	9453	586097	5	37	3495	592055	13	5	9435	586115	0	5	3497	592053	0
7	100	5	9453	586097	5	37	3495	592055	13	5	9435	586115	0	5	3499	592051	0
7	500	5	9453	586097	5	37	3495	592055	13	5	9431	586119	0	5	3498	592052	0
7	5000	5	9453	586097	5	37	3495	592055	13	5	9436	586114	0	5	3515	592035	0
7	10000	5	9453	586097	5	37	3495	592055	13	5	9441	586109	0	5	3532	592018	0
8	0	4	9453	586097	5	37	3495	592055	13	5	9438	586112	0	4	3495	592055	1
8	10	4	9453	586097	5	37	3495	592055	13	4	9438	586112	1	4	3495	592055	1
8	50	4	9453	586097	5	37	3495	592055	13	4	9438	586112	1	4	3496	592054	1
8	100	4	9453	586097	5	37	3495	592055	13	4	9438	586112	1	4	3497	592053	1
8	500	4	9453	586097	5	37	3495	592055	13	4	9440	586110	1	4	3496	592054	1
8	5000	4	9453	586097	5	37	3495	592055	13	4	9430	586120	1	4	3512	592038	1
8	10000	4	9453	586097	5	37	3495	592055	13	4	9442	586108	1	4	3527	592023	1
9	0	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3495	592055	0
9	10	5	9453	586097	5	37	3495	592055	13	5	9439	586111	0	5	3495	592055	0
9	50	5	9453	586097	5	37	3495	592055	13	5	9439	586111	0	5	3495	592055	0
9	100	5	9453	586097	5	37	3495	592055	13	5	9438	586112	0	5	3496	592054	0
9	500	5	9453	586097	5	37	3495	592055	13	5	9439	586111	0	5	3499	592051	0
9	5000	5	9453	586097	5	37	3495	592055	13	5	9435	586115	0	5	3513	592037	0
9	10000	5	9453	586097	5	37	3495	592055	13	5	9444	586106	0	5	3537	592013	0
10	0	45	9453	586097	5	37	3495	592055	13	49	9438	586112	1	45	3495	592055	5
10	10	45	9453	586097	5	37	3495	592055	13	47	9439	586111	3	45	3495	592055	5
10	50	45	9453	586097	5	37	3495	592055	13	47	9437	586113	3	45	3496	592054	5
10	100	45	9453	586097	5	37	3495	592055	13	47	9440	586110	3	45	3495	592055	5
10	500	45	9453	586097	5	37	3495	592055	13	45	9442	586108	5	43	3495	592055	7
10	5000	44	9453	586097	5	37	3495	592055	13	46	9451	586099	5	42	3518	592032	9
10	10000	44	9453	586097	5	37	3495	592055	13	46	9469	586081	5	42	3537	592013	9
0	0	3	6363	589187	16	24	2671	592879	26	4	6357	589193	1	3	2671	592879	2
0	10	3	6363	589187	16	24	2671	592879	26	4	6357	589193	1	3	2672	592878	2
0	50	3	6363	589187	16	24	2671	592879	26	3	6357	589193	2	3	2671	592879	2
0	100	3	6363	589187	16	24	2671	592879	26	3	6359	589191	2	3	2671	592879	2
0	500	3	6363	589187	16	24	2671	592879	26	3	6360	589190	2	2	2673	592877	3
0	5000	3	6363	589187	16	24	2671	592879	26	3	6355	589195	2	2	2686	592864	3
0	10000	3	6363	589187	16	24	2671	592879	26	3	6361	589189	2	2	2697	592853	3
1	0	1	6363	589187	16	24	2671	592879	26	3	6357	589193	2	2	2671	592879	3
1	10	1	6363	589187	16	24	2671	592879	26	2	6357	589193	3	2	2671	592879	3
1	50	1	6363	589187	16	24	2671	592879	26	2	6356	589194	3	1	2673	592877	4
1	100	1	6363	589187	16	24	2671	592879	26	2	6358	589192	3	1	2671	592879	4
1	500	1	6363	589187	16	24	2671	592879	26	1	6355	589195	4	1	2674	592876	4
1	5000	1	6363	589187	16	24	2671	592879	26	1	6352	589198	4	1	2684	592866	4
1	10000	1	6363	589187	16	24	2671	592879	26	1	6350	589200	4	1	2692	592858	4
2	0	3	6363	589187	16	24	2671	592879	26	4	6357	589193	1	4	2671	592879	1
2	10	3	6363	589187	16	24	2671	592879	26	4	6358	589192	1	3	2672	592878	2
2	50	3	6363	589187	16	24	2671	592879	26	3	6357	589193	2	3	2671	592879	2
2	100	3	6363	589187	16	24	2671	592879	26	3	6358	589192	2	3	2672	592878	2
2	500	3	6363	589187	16	24	2671	592879	26	3	6357	589193	2	3	2672	592878	2
2	5000	3	6363	589187	16	24	2671	592879	26	3	6352	589198	2	3	2684	592866	2
2	10000	3	6363	589187	16	24	2671	592879	26	3	6356	589194	2	3	2693	592857	2
3	0	3	6363	589187	16	24	2671	592879	26	3	6357	589193	2	3	2671	592879	2
3	10	3	6363	589187	16	24	2671	592879	26	3	6357	589193	2	3	2671	592879	2
3	50	3	6363	589187	16	24	2671	592879	26	3	6357	589193	2	3	2671	592879	2
3	100	3	6363	589187	16	24	2671	592879	26	3	6357	589193	2	3	2672	592878	2
3	500	3	6363	589187	16	24	2671	592879	26	3	6357	589193	2	3	2673	592877	2
3	5000	3	6363	589187	16	24	2671	592879	26	3	6349	589201	2	3	2684	592866	2
3	10000	3	6363	589187	16	24	2671	592879	26	3	6360	589190	2	3	2689	592861	2
4	0	3	6363	589187	16	24	2671	592879	26	5	6357	589193	0	5	2671	592879	0
4	10	3	6363	589187	16	24	2671	592879	26	5	6357	589193	0	4	2671	592879	1
4	50	3	6363	589187	16	24	2671	592879	26	4	6358	589192	1	4	2671	592879	1
4	100	3	6363	589187	16	24	2671	592879	26	4	6358	589192	1	3	2671	592879	2
4	500	3	6363	589187	16	24	2671	592879	26	4	6355	589195	1	3	2672	592878	2
4	5000	3	6363	589187	16	24	2671	592879	26	4	6353	589197	1	3	2679	592871	2
4	10000	3	6363	589187	16	24	2671	592879	26	4	6357	589193	1	3	2688	592862	2
5	0	3	6363	589187	16	24	2671	592879	26	5	6357	589193	0	4	2671	592879	1
5	10	3	6363	589187	16	24	2671	592879	26	5	6359	589191	0	3	2671	592879	2
5	50	3	6363	589187	16	24	2671	592879	26	4	6359	589191	1	3	2671	592879	2
5	100	3	6363	589187	16	24	2671	592879	26	3	6357	589193	2	3	2671	592879	2
5	500	3	6363	589187	16	24	2671	592879	26	3	6358	589192	2	3	2673	592877	2
5	5000	3	6363	589187	16	24	2671	592879	26	3	6357	589193	2	3	2682	592868	2
5	10000	3	6363	589187	16	24	2671	592879	26	3	6356	589194	2	3	2702	592848	2
6	0	4	6363	589187	16	24	2671	592879	26	5	6357	589193	0	5	2671	592879	0
6	10	4	6363	589187	16	24	2671	592879	26	5	6358	589192	0	4	2671	592879	1
6	50	4	6363	589187	16	24	2671	592879	26	4	6359	589191	1	4	2671	592879	1
6	100	4	6363	589187	16	24	2671	592879	26	4	6354	589196	1	4	2673	592877	1
6	500	4	6363	589187	16	24	2671	592879	26	4	6354	589196	1	4	2674	592876	1
6	5000	4	6363	589187	16	24	2671	592879	26	4	6351	589199	1	4	2691	592859	1
6	10000	4	6363	589187	16	24	2671	592879	26	4	6352	589198	1	4	2686	592864	1
7	0	5	6363	589187	16	24	2671	592879	26	5	6357	589193	0	5	2671	592879	0
7	10	5	6363	589187	16	24	2671	592879	26	5	6357	589193	0	5	2671	592879	0
7	50	5	6363	589187	16	24	2671	592879	26	5	6357	589193	0	5	2672	592878	0
7	100	5	6363	589187	16	24	2671	592879	26	5	6357	589193	0	5	2671	592879	0
7	500	5	6363	589187	16	24	2671	592879	26	5	6359	589191	0	5	2676	592874	0
7	5000	5	6363	589187	16	24	2671	592879	26	5	6355	589195	0	5	2687	592863	0
7	10000	5	6363	589187	16	24	2671	592879	26	5	6353	589197	0	4	2691	592859	1
8	0	5	6363	589187	16	24	2671	592879	26	5	6357	589193	0	5	2671	592879	0
8	10	5	6363	589187	16	24	2671	592879	26	5	6357	589193	0	5	2671	592879	0
8	50	5	6363	589187	16	24	2671	592879	26	5	6358	589192	0	5	2671	592879	0
8	100	5	6363	589187	16	24	2671	592879	26	5	6357	589193	0	5	2672	592878	0
8	500	5	6363	589187	16	24	2671	592879	26	5	6356	589194	0	4	2674	592876	1
8	5000	5	6363	589187	16	24	2671	592879	26	5	6349	589201	0	4	2682	592868	1
8	10000	5	6363	589187	16	24	2671	592879	26	5	6362	589188	0	4	2693	592857	1
9	0	4	6363	589187	16	24	2671	592879	26	5	6357	589193	0	5	2671	592879	0
9	10	4	6363	589187	16	24	2671	592879	26	5	6357	589193	0	4	2671	592879	1
9	50	4	6363	589187	16	24	2671	592879	26	5	6357	589193	0	4	2672	592878	1
9	100	4	6363	589187	16	24	2671	592879	26	4	6357	589193	1	4	2671	592879	1
9	500	4	6363	589187	16	24	2671	592879	26	4	6357	589193	1	4	2673	592877	1
9	5000	4	6363	589187	16	24	2671	592879	26	4	6357	589193	1	3	2685	592865	2
9	10000	4	6363	589187	16	24	2671	592879	26	4	6354	589196	1	3	2694	592856	2
10	0	34	6363	589187	16	24	2671	592879	26	44	6357	589193	6	35	2671	592879	15
10	10	34	6363	589187	16	24	2671	592879	26	44	6357	589193	6	35	2671	592879	15
10	50	34	6363	589187	16	24	2671	592879	26	44	6358	589192	6	34	2671	592879	16
10	100	34	6363	589187	16	24	2671	592879	26	43	6359	589191	7	34	2673	592877	16
10	500	34	6363	589187	16	24	2671	592879	26	36	6363	589187	14	32	2673	592877	18
10	5000	34	6363	589187	16	24	2671	592879	26	35	6358	589192	15	31	2681	592869	19
10	10000	34	6363	589187	16	24	2671	592879	26	35	6362	589188	15	30	2700	592850	20
0	0	1	5774	589776	12	23	2143	593407	27	3	5766	589784	2	2	2143	593407	3
0	10	1	5774	589776	12	23	2143	593407	27	2	5767	589783	3	2	2144	593406	3
0	50	1	5774	589776	12	23	2143	593407	27	2	5767	589783	3	1	2143	593407	4
0	100	1	5774	589776	12	23	2143	593407	27	1	5766	589784	4	1	2143	593407	4
0	500	1	5774	589776	12	23	2143	593407	27	1	5767	589783	4	0	2143	593407	5
0	5000	1	5774	589776	12	23	2143	593407	27	1	5764	589786	4	0	2157	593393	5
0	10000	1	5774	589776	12	23	2143	593407	27	1	5764	589786	4	0	2159	593391	5
1	0	4	5774	589776	12	23	2143	593407	27	5	5766	589784	0	4	2143	593407	1
1	10	4	5774	589776	12	23	2143	593407	27	4	5766	589784	1	4	2143	593407	1
1	50	4	5774	589776	12	23	2143	593407	27	4	5767	589783	1	4	2143	593407	1
1	100	4	5774	589776	12	23	2143	593407	27	4	5766	589784	1	4	2144	593406	1
1	500	4	5774	589776	12	23	2143	593407	27	4	5763	589787	1	4	2146	593404	1
1	5000	4	5774	589776	12	23	2143	593407	27	4	5771	589779	1	1	2154	593396	4
1	10000	4	5774	589776	12	23	2143	593407	27	4	5766	589784	1	1	2166	593384	4
2	0	4	5774	589776	12	23	2143	593407	27	5	5766	589784	0	5	2143	593407	0
2	10	4	5774	589776	12	23	2143	593407	27	5	5766	589784	0	4	2143	593407	1
2	50	4	5774	589776	12	23	2143	593407	27	4	5767	589783	1	4	2143	593407	1
2	100	4	5774	589776	12	23	2143	593407	27	4	5767	589783	1	4	2143	593407	1
2	500	4	5774	589776	12	23	2143	593407	27	4	5768	589782	1	4	2143	593407	1
2	5000	4	5774	589776	12	23	2143	593407	27	4	5772	589778	1	3	2158	593392	2
2	10000	4	5774	589776	12	23	2143	593407	27	4	5771	589779	1	3	2164	593386	2
3	0	3	5774	589776	12	23	2143	593407	27	4	5766	589784	1	4	2143	593407	1
3	10	3	5774	589776	12	23	2143	593407	27	4	5766	589784	1	4	2144	593406	1
3	50	3	5774	589776	12	23	2143	593407	27	4	5766	589784	1	3	2143	593407	2
3	100	3	5774	589776	12	23	2143	593407	27	4	5768	589782	1	3	2144	593406	2
3	500	3	5774	589776	12	23	2143	593407	27	4	5764	589786	1	3	2148	593402	2
3	5000	3	5774	589776	12	23	2143	593407	27	3	5767	589783	2	2	2152	593398	3
3	10000	3	5774	589776	12	23	2143	593407	27	3	5774	589776	2	2	2166	593384	3
4	0	5	5774	589776	12	23	2143	593407	27	5	5766	589784	0	5	2143	593407	0
4	10	5	5774	589776	12	23	2143	593407	27	5	5767	589783	0	5	2143	593407	0
4	50	5	5774	589776	12	23	2143	593407	27	5	5767	589783	0	5	2144	593406	0
4	100	5	5774	589776	12	23	2143	593407	27	5	5766	589784	0	5	2143	593407	0
4	500	5	5774	589776	12	23	2143	593407	27	5	5766	589784	0	4	2143	593407	1
4	5000	5	5774	589776	12	23	2143	593407	27	5	5766	589784	0	4	2159	593391	1
4	10000	5	5774	589776	12	23	2143	593407	27	5	5763	589787	0	4	2154	593396	1
5	0	4	5774	589776	12	23	2143	593407	27	5	5766	589784	0	5	2143	593407	0
5	10	4	5774	589776	12	23	2143	593407	27	5	5766	589784	0	4	2143	593407	1
5	50	4	5774	589776	12	23	2143	593407	27	4	5768	589782	1	4	2145	593405	1
5	100	4	5774	589776	12	23	2143	593407	27	4	5763	589787	1	4	2146	593404	1
5	500	4	5774	589776	12	23	2143	593407	27	4	5764	589786	1	4	2148	593402	1
5	5000	4	5774	589776	12	23	2143	593407	27	4	5767	589783	1	3	2159	593391	2
5	10000	4	5774	589776	12	23	2143	593407	27	4	5766	589784	1	3	2159	593391	2
6	0	4	5774	589776	12	23	2143	593407	27	4	5766	589784	1	4	2143	593407	1
6	10	4	5774	589776	12	23	2143	593407	27	4	5766	589784	1	4	2143	593407	1
6	50	4	5774	589776	12	23	2143	593407	27	4	5767	589783	1	4	2144	593406	1
6	100	4	5774	589776	12	23	2143	593407	27	4	5767	589783	1	4	2144	593406	1
6	500	4	5774	589776	12	23	2143	593407	27	4	5767	589783	1	2	2147	593403	3
6	5000	4	5774	589776	12	23	2143	593407	27	4	5766	589784	1	2	2156	593394	3
6	10000	4	5774	589776	12	23	2143	593407	27	4	5768	589782	1	2	2162	593388	3
7	0	5	5774	589776	12	23	2143	593407	27	5	5766	589784	0	5	2143	593407	0
7	10	5	5774	589776	12	23	2143	593407	27	5	5766	589784	0	5	2143	593407	0
7	50	5	5774	589776	12	23	2143	593407	27	5	5767	589783	0	5	2143	593407	0
7	100	5	5774	589776	12	23	2143	593407	27	5	5769	589781	0	5	2144	593406	0
7	500	5	5774	589776	12	23	2143	593407	27	5	5767	589783	0	5	2144	593406	0
7	5000	5	5774	589776	12	23	2143	593407	27	5	5767	589783	0	5	2163	593387	0
7	10000	5	5774	589776	12	23	2143	593407	27	5	5773	589777	0	5	2165	593385	0
8	0	4	5774	589776	12	23	2143	593407	27	5	5766	589784	0	5	2143	593407	0
8	10	4	5774	589776	12	23	2143	593407	27	5	5767	589783	0	5	2144	593406	0
8	50	4	5774	589776	12	23	2143	593407	27	5	5762	589788	0	4	2144	593406	1
8	100	4	5774	589776	12	23	2143	593407	27	5	5769	589781	0	4	2143	593407	1
8	500	4	5774	589776	12	23	2143	593407	27	4	5768	589782	1	4	2144	593406	1
8	5000	4	5774	589776	12	23	2143	593407	27	4	5765	589785	1	3	2159	593391	2
8	10000	4	5774	589776	12	23	2143	593407	27	4	5772	589778	1	3	2157	593393	2
9	0	4	5774	589776	12	23	2143	593407	27	5	5766	589784	0	5	2143	593407	0
9	10	4	5774	589776	12	23	2143	593407	27	5	5766	589784	0	4	2143	593407	1
9	50	4	5774	589776	12	23	2143	593407	27	4	5766	589784	1	4	2144	593406	1
9	100	4	5774	589776	12	23	2143	593407	27	4	5768	589782	1	4	2143	593407	1
9	500	4	5774	589776	12	23	2143	593407	27	4	5765	589785	1	4	2145	593405	1
9	5000	4	5774	589776	12	23	2143	593407	27	4	5763	589787	1	3	2154	593396	2
9	10000	4	5774	589776	12	23	2143	593407	27	4	5768	589782	1	3	2162	593388	2
10	0	38	5774	589776	12	23	2143	593407	27	47	5766	589784	3	38	2143	593407	12
10	10	38	5774	589776	12	23	2143	593407	27	46	5767	589783	4	38	2143	593407	12
10	50	38	5774	589776	12	23	2143	593407	27	45	5770	589780	5	38	2144	593406	12
10	100	38	5774	589776	12	23	2143	593407	27	44	5769	589781	6	37	2144	593406	13
10	500	38	5774	589776	12	23	2143	593407	27	41	5771	589779	9	33	2144	593406	17
10	5000	37	5774	589776	12	23	2143	593407	27	39	5777	589773	12	27	2154	593396	24
10	10000	37	5774	589776	12	23	2143	593407	27	39	5790	589760	13	27	2171	593379	25
0	0	2	7554	587996	12	28	2424	593126	22	3	7546	588004	2	2	2424	593126	3
0	10	2	7554	587996	12	28	2424	593126	22	2	7546	588004	3	2	2424	593126	3
0	50	2	7554	587996	12	28	2424	593126	22	2	7546	588004	3	2	2424	593126	3
0	100	2	7554	587996	12	28	2424	593126	22	2	7546	588004	3	2	2425	593125	3
0	500	2	7554	587996	12	28	2424	593126	22	2	7545	588005	3	2	2427	593123	3
0	5000	2	7554	587996	12	28	2424	593126	22	2	7547	588003	3	2	2437	593113	3
0	10000	2	7554	587996	12	28	2424	593126	22	2	7540	588010	3	2	2456	593094	3
1	0	5	7554	587996	12	28	2424	593126	22	5	7546	588004	0	5	2424	593126	0
1	10	5	7554	587996	12	28	2424	593126	22	5	7546	588004	0	5	2424	593126	0
1	50	5	7554	587996	12	28	2424	593126	22	5	7546	588004	0	5	2424	593126	0
1	100	5	7554	587996	12	28	2424	593126	22	5	7546	588004	0	4	2425	593125	1
1	500	5	7554	587996	12	28	2424	593126	22	5	7549	588001	0	3	2427	593123	2
1	5000	5	7554	587996	12	28	2424	593126	22	5	7557	587993	0	2	2439	593111	3
0	0	1	7236	588314	11	32	3211	592339	18	4	7227	588323	1	2	3211	592339	3
1	10000	5	7554	587996	12	28	2424	593126	22	5	7550	588000	0	2	2457	593093	3
0	10	1	7236	588314	11	32	3211	592339	18	1	7227	588323	4	1	3211	592339	4
2	0	4	7554	587996	12	28	2424	593126	22	4	7546	588004	1	4	2424	593126	1
0	50	1	7236	588314	11	32	3211	592339	18	1	7227	588323	4	1	3212	592338	4
2	10	4	7554	587996	12	28	2424	593126	22	4	7547	588003	1	4	2425	593125	1
0	100	1	7236	588314	11	32	3211	592339	18	1	7227	588323	4	1	3214	592336	4
2	50	4	7554	587996	12	28	2424	593126	22	4	7546	588004	1	4	2425	593125	1
0	500	1	7236	588314	11	32	3211	592339	18	1	7227	588323	4	0	3217	592333	5
2	100	4	7554	587996	12	28	2424	593126	22	4	7547	588003	1	4	2425	593125	1
0	5000	1	7236	588314	11	32	3211	592339	18	1	7225	588325	4	0	3228	592322	5
2	500	4	7554	587996	12	28	2424	593126	22	4	7548	588002	1	4	2431	593119	1
0	10000	1	7236	588314	11	32	3211	592339	18	1	7221	588329	4	0	3230	592320	5
2	5000	4	7554	587996	12	28	2424	593126	22	4	7547	588003	1	4	2436	593114	1
1	0	4	7236	588314	11	32	3211	592339	18	4	7227	588323	1	4	3211	592339	1
2	10000	4	7554	587996	12	28	2424	593126	22	4	7550	588000	1	4	2452	593098	1
1	10	4	7236	588314	11	32	3211	592339	18	4	7227	588323	1	4	3211	592339	1
3	0	3	7554	587996	12	28	2424	593126	22	4	7546	588004	1	4	2424	593126	1
3	10	3	7554	587996	12	28	2424	593126	22	4	7546	588004	1	4	2424	593126	1
1	50	4	7236	588314	11	32	3211	592339	18	4	7228	588322	1	4	3212	592338	1
1	100	4	7236	588314	11	32	3211	592339	18	4	7227	588323	1	4	3212	592338	1
3	50	3	7554	587996	12	28	2424	593126	22	4	7546	588004	1	3	2424	593126	2
1	500	4	7236	588314	11	32	3211	592339	18	4	7229	588321	1	4	3214	592336	1
3	100	3	7554	587996	12	28	2424	593126	22	4	7550	588000	1	3	2424	593126	2
1	5000	4	7236	588314	11	32	3211	592339	18	4	7235	588315	1	4	3227	592323	1
3	500	3	7554	587996	12	28	2424	593126	22	4	7546	588004	1	3	2427	593123	2
1	10000	4	7236	588314	11	32	3211	592339	18	4	7237	588313	1	4	3226	592324	1
3	5000	3	7554	587996	12	28	2424	593126	22	3	7539	588011	2	3	2449	593101	2
2	0	4	7236	588314	11	32	3211	592339	18	5	7227	588323	0	5	3211	592339	0
3	10000	3	7554	587996	12	28	2424	593126	22	3	7546	588004	2	3	2452	593098	2
2	10	4	7236	588314	11	32	3211	592339	18	5	7228	588322	0	5	3212	592338	0
4	0	5	7554	587996	12	28	2424	593126	22	5	7546	588004	0	5	2424	593126	0
2	50	4	7236	588314	11	32	3211	592339	18	5	7228	588322	0	4	3213	592337	1
4	10	5	7554	587996	12	28	2424	593126	22	5	7546	588004	0	5	2424	593126	0
2	100	4	7236	588314	11	32	3211	592339	18	5	7230	588320	0	4	3213	592337	1
4	50	5	7554	587996	12	28	2424	593126	22	5	7546	588004	0	5	2424	593126	0
2	500	4	7236	588314	11	32	3211	592339	18	5	7230	588320	0	3	3216	592334	2
4	100	5	7554	587996	12	28	2424	593126	22	5	7548	588002	0	5	2425	593125	0
2	5000	4	7236	588314	11	32	3211	592339	18	4	7222	588328	1	3	3221	592329	2
4	500	5	7554	587996	12	28	2424	593126	22	5	7548	588002	0	4	2430	593120	1
2	10000	4	7236	588314	11	32	3211	592339	18	4	7227	588323	1	3	3230	592320	2
4	5000	5	7554	587996	12	28	2424	593126	22	5	7550	588000	0	4	2444	593106	1
3	0	5	7236	588314	11	32	3211	592339	18	5	7227	588323	0	5	3211	592339	0
3	10	5	7236	588314	11	32	3211	592339	18	5	7227	588323	0	5	3211	592339	0
4	10000	5	7554	587996	12	28	2424	593126	22	5	7545	588005	0	4	2449	593101	1
3	50	5	7236	588314	11	32	3211	592339	18	5	7227	588323	0	5	3214	592336	0
5	0	3	7554	587996	12	28	2424	593126	22	5	7546	588004	0	3	2424	593126	2
3	100	5	7236	588314	11	32	3211	592339	18	5	7227	588323	0	5	3213	592337	0
5	10	3	7554	587996	12	28	2424	593126	22	3	7546	588004	2	3	2424	593126	2
3	500	5	7236	588314	11	32	3211	592339	18	5	7230	588320	0	5	3215	592335	0
5	50	3	7554	587996	12	28	2424	593126	22	3	7547	588003	2	3	2426	593124	2
3	5000	5	7236	588314	11	32	3211	592339	18	5	7227	588323	0	5	3223	592327	0
5	100	3	7554	587996	12	28	2424	593126	22	3	7546	588004	2	3	2424	593126	2
3	10000	5	7236	588314	11	32	3211	592339	18	5	7227	588323	0	5	3239	592311	0
5	500	3	7554	587996	12	28	2424	593126	22	3	7549	588001	2	3	2430	593120	2
4	0	5	7236	588314	11	32	3211	592339	18	5	7227	588323	0	5	3211	592339	0
5	5000	3	7554	587996	12	28	2424	593126	22	3	7549	588001	2	3	2434	593116	2
4	10	5	7236	588314	11	32	3211	592339	18	5	7228	588322	0	5	3211	592339	0
5	10000	3	7554	587996	12	28	2424	593126	22	3	7549	588001	2	3	2452	593098	2
4	50	5	7236	588314	11	32	3211	592339	18	5	7228	588322	0	5	3213	592337	0
6	0	3	7554	587996	12	28	2424	593126	22	3	7546	588004	2	3	2424	593126	2
4	100	5	7236	588314	11	32	3211	592339	18	5	7228	588322	0	5	3212	592338	0
6	10	3	7554	587996	12	28	2424	593126	22	3	7546	588004	2	3	2424	593126	2
